Nombre;Cuit;Especialidad;Planes;Email;Telefono;Direccion;Provincia;localidad;CP;Habilitado;codificada
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 150;30714189502;OFTALMOLOGIA;OSMISS-150;;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 150;30714189502;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-150;;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 150;30714189502;PROCTOLOGIA;OSMISS-150;;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 150;30714189502;REUMATOLOGIA;OSMISS-150;;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 150;30714189502;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-150;;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;CARDIOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;CIRUGIA GENERAL;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;DERMATOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;DIABETOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;DIAGNOSTICO POR IMAGENES;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;ECOCARDIOGRAFIA CARDIACA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;ECOGRAFIA GENERAL;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;ENDOCRINOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;FLEBOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;GASTROENTEROLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;GINECOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;KINESIOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;LABORATORIO;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;MAMOGRAFIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;NEUROLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;NUTRICION;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;OFTALMOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;PERINATOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;REUMATOLOGIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO NUESTRA SRA DEL ROSARIO - PLAN 200;30714189502;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-200;karinanador26@gmail.com;4486-2200;REPUBLICA DE PORTUGAL 2823;Buenos Aires;ISIDRO CASANOVA;1664;Si;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;ALERGIA E INMUNOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;CARDIOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;CLINICA MEDICA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;DERMATOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;DIABETOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;DIABETOLOGIA INFANTIL;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;ENDOCRINOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;GASTROENTEROLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;GINECOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;NEUMONOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;NEUROLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;NUTRICION;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;ODONTOPEDIATRIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;REUMATOLOGIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORES - PLAN 200;30649166001;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-200;;2152-0000;AV. CARABOBO 148;Capital Federal;FLORES;22801;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;ALERGIA E INMUNOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;CARDIOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;CLINICA MEDICA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;DERMATOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;DIABETOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;DIABETOLOGIA INFANTIL;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;DIAGNOSTICO POR IMAGENES;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;ECOGRAFIA GENERAL;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;ECOGRAFIA GINECOLOGICA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;ENDOCRINOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;GASTROENTEROLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;GINECOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;LABORATORIO;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;MAMOGRAFIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;NEUMONOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;NEUROLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;NUTRICION;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;ODONTOPEDIATRIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;REUMATOLOGIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO OLIVERA - FLORESTA - PLAN 200;30649166001;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-200;cmlivera@asmepriv.com.ar;2152-0000;OLIVERA 337;Capital Federal;FLORESTA;1407;No;NO
CENTRO MEDICO PALERMO - PLAN 200;30711614040;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-200;;011-4663-4264;RENACIMIENTO 3552;Buenos Aires;LOS POLVORINES;1613;Si;NO
CENTRO MEDICO PREVENTUS - BARRIO NORTE - PLAN 200;33710015479;ANATOMIA PATOLOGICA;OSMISS-200;superadmin_empresa_os@demo.com;5245-4242;C INTENDENTE CAMPOS 1809;Buenos Aires;SAN MARTIN;22182;No;NO
CENTRO MEDICO PREVENTUS - BARRIO NORTE - PLAN 200;33710015479;DIAGNOSTICO POR IMAGENES;OSMISS-200;superadmin_empresa_os@demo.com;5245-4242;C INTENDENTE CAMPOS 1809;Buenos Aires;SAN MARTIN;22182;No;NO
CENTRO MEDICO PREVENTUS - BARRIO NORTE - PLAN 200;33710015479;ECOGRAFIA GENERAL;OSMISS-200;superadmin_empresa_os@demo.com;5245-4242;C INTENDENTE CAMPOS 1809;Buenos Aires;SAN MARTIN;22182;No;NO
CENTRO MEDICO PREVENTUS - BARRIO NORTE - PLAN 200;33710015479;MAMOGRAFIA;OSMISS-200;superadmin_empresa_os@demo.com;5245-4242;C INTENDENTE CAMPOS 1809;Buenos Aires;SAN MARTIN;22182;No;NO
CENTRO MEDICO PREVENTUS - BARRIO NORTE - PLAN 200;33710015479;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-200;superadmin_empresa_os@demo.com;5245-4242;C INTENDENTE CAMPOS 1809;Buenos Aires;SAN MARTIN;22182;No;NO
CENTRO MEDICO PREVENTUS - ESCOBAR - PLAN 200;33710015479;ANATOMIA PATOLOGICA;OSMISS-200;infodemo@osmiss.org.ar;(0348) 4423602;SARMIENTO 447 (Belen De Escobar);Buenos Aires;BELEN DE ESCOBAR;1041;No;NO
CENTRO MEDICO PREVENTUS - ESCOBAR - PLAN 200;33710015479;DIAGNOSTICO POR IMAGENES;OSMISS-200;infodemo@osmiss.org.ar;(0348) 4423602;SARMIENTO 447 (Belen De Escobar);Buenos Aires;BELEN DE ESCOBAR;1041;No;NO
CENTRO MEDICO PREVENTUS - ESCOBAR - PLAN 200;33710015479;ECOGRAFIA GENERAL;OSMISS-200;infodemo@osmiss.org.ar;(0348) 4423602;SARMIENTO 447 (Belen De Escobar);Buenos Aires;BELEN DE ESCOBAR;1041;No;NO
CENTRO MEDICO PREVENTUS - ESCOBAR - PLAN 200;33710015479;MAMOGRAFIA;OSMISS-200;infodemo@osmiss.org.ar;(0348) 4423602;SARMIENTO 447 (Belen De Escobar);Buenos Aires;BELEN DE ESCOBAR;1041;No;NO
CENTRO MEDICO PREVENTUS - ESCOBAR - PLAN 200;33710015479;PATOLOGIA MAMARIA;OSMISS-200;infodemo@osmiss.org.ar;(0348) 4423602;SARMIENTO 447 (Belen De Escobar);Buenos Aires;BELEN DE ESCOBAR;1041;No;NO
CENTRO MEDICO PREVENTUS - PILAR - PLAN 200;33710015479;ANATOMIA PATOLOGICA;OSMISS-200;infodeo@osmiss.org.ar;(0230) 4431810;LORENZO LOPEZ 838;Buenos Aires;PILAR;2414;No;NO
CENTRO MEDICO PREVENTUS - PILAR - PLAN 200;33710015479;DIAGNOSTICO POR IMAGENES;OSMISS-200;infodeo@osmiss.org.ar;(0230) 4431810;LORENZO LOPEZ 838;Buenos Aires;PILAR;2414;No;NO
CENTRO MEDICO PREVENTUS - PILAR - PLAN 200;33710015479;ECOGRAFIA GENERAL;OSMISS-200;infodeo@osmiss.org.ar;(0230) 4431810;LORENZO LOPEZ 838;Buenos Aires;PILAR;2414;No;NO
CENTRO MEDICO PREVENTUS - PILAR - PLAN 200;33710015479;MAMOGRAFIA;OSMISS-200;infodeo@osmiss.org.ar;(0230) 4431810;LORENZO LOPEZ 838;Buenos Aires;PILAR;2414;No;NO
CENTRO MEDICO PREVENTUS - PILAR - PLAN 200;33710015479;PATOLOGIA MAMARIA;OSMISS-200;infodeo@osmiss.org.ar;(0230) 4431810;LORENZO LOPEZ 838;Buenos Aires;PILAR;2414;No;NO
CENTRO MEDICO PREVENTUS - PLAN 150;33710015479;DIAGNOSTICO POR IMAGENES;OSMISS-150;;5245-4243;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - PLAN 150;33710015479;ECOGRAFIA GENERAL;OSMISS-150;;5245-4243;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - PLAN 150;33710015479;MAMOGRAFIA;OSMISS-150;;5245-4243;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - QUILMES - PLAN 200;33710015479;ANATOMIA PATOLOGICA;OSMISS-200;infodem@osmiss.org.ar;5245-4242;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - QUILMES - PLAN 200;33710015479;DIAGNOSTICO POR IMAGENES;OSMISS-200;infodem@osmiss.org.ar;5245-4242;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - QUILMES - PLAN 200;33710015479;ECOGRAFIA GENERAL;OSMISS-200;infodem@osmiss.org.ar;5245-4242;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - QUILMES - PLAN 200;33710015479;MAMOGRAFIA;OSMISS-200;infodem@osmiss.org.ar;5245-4242;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS - QUILMES - PLAN 200;33710015479;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-200;infodem@osmiss.org.ar;5245-4242;ALMIRANTE BROWN 342;Buenos Aires;QUILMES;2498;No;NO
CENTRO MEDICO PREVENTUS -CABA - PLAN 200;33710015479;ANATOMIA PATOLOGICA;OSMISS-200;;5245-4242;RIOBAMBA 429 / PISO 2 / OF. 205;Capital Federal;CONGRESO;22280;No;NO
CENTRO MEDICO PREVENTUS -CABA - PLAN 200;33710015479;ECOGRAFIA GENERAL;OSMISS-200;;5245-4242;RIOBAMBA 429 / PISO 2 / OF. 205;Capital Federal;CONGRESO;22280;No;NO
CENTRO MEDICO PREVENTUS -CABA - PLAN 200;33710015479;MAMOGRAFIA;OSMISS-200;;5245-4242;RIOBAMBA 429 / PISO 2 / OF. 205;Capital Federal;CONGRESO;22280;No;NO
CENTRO MEDICO PREVENTUS -CABA - PLAN 200;33710015479;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-200;;5245-4242;RIOBAMBA 429 / PISO 2 / OF. 205;Capital Federal;CONGRESO;22280;No;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;CARDIOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;CLINICA MEDICA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;DERMATOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;DIABETOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;ENDOCRINOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;FLEBOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;GINECOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;KINESIOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;NEUMONOLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;NEUROLOGIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;NUTRICION;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;ODONTOPEDIATRIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 150;30707968040;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-150;;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;CARDIOLOGIA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;CLINICA MEDICA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;DERMATOLOGIA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;DERMATOLOGIA INFANTIL;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;DIABETOLOGIA INFANTIL;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;ECOGRAFIA OFTALMOLOGICA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;ENDOCRINOLOGIA INFANTIL;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;GINECOLOGIA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;NEFROLOGIA INFANTIL;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;NEUROLOGIA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;NEUROLOGIA INFANTIL;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
CENTRO MEDICO ROSAMOND - PLAN 200;30707968040;ODONTOPEDIATRIA;OSMISS-200;rosamondsalud@yahoo.com.ar;11-4664-7851;MAESTRO ANGEL D ELIA 1439;Buenos Aires;SAN MIGUEL;2672;Si;NO
